"","County.Code","District.Code","School.Code","Charter.Number","Test.Year","Subgroup.ID","Test.Type","CAPA.Assessment.Level","Total.STAR.Enrollment","Total.Tested.At.Entity.Level","Total.Tested.At.Subgroup.Level","Grade","Test.Id","STAR.Reported.Enrollment.CAPA.Eligible","Students.Tested","Percent.Tested","Mean.Scale.Score","Percentage.Advanced","Percentage.Proficient","Percentage.At.Or.Above.Proficient","Percentage.Basic","Percentage.Below.Basic","Percentage.Far.Below.Basic","Students.with.Scores","School.Name","District.Name","County.Name","Zip.Code"
"16335",38,68478,101337,549,2013,31,"C",0,237,236,196,8,9,55,41,74.5,"366.9","","","51","","","",41,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16336",38,68478,101337,549,2013,31,"C",0,237,236,196,8,32,55,41,74.5,"433.1","","","90","","","",41,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16349",38,68478,101337,549,2013,74,"C",0,237,236,163,5,32,34,15,44.1,"386.1","","","79","","","",14,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16350",38,68478,101337,549,2013,74,"C",0,237,236,163,5,8,34,15,44.1,"390.2","","","73","","","",15,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16351",38,68478,101337,549,2013,74,"C",0,237,236,163,5,7,34,15,44.1,"372.3","","","73","","","",15,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16352",38,68478,101337,549,2013,74,"C",0,237,236,163,6,7,74,50,67.6,"360.7","","","56","","","",50,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16353",38,68478,101337,549,2013,74,"C",0,237,236,163,6,8,74,50,67.6,"353.7","","","44","","","",50,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16354",38,68478,101337,549,2013,74,"C",0,237,236,163,7,8,74,50,67.6,"359.2","","","66","","","",50,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16355",38,68478,101337,549,2013,74,"C",0,237,236,163,7,7,74,50,67.6,"350.0","","","56","","","",50,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16356",38,68478,101337,549,2013,74,"C",0,237,236,163,8,7,55,36,65.5,"365.1","","","64","","","",36,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16357",38,68478,101337,549,2013,74,"C",0,237,236,163,8,9,55,36,65.5,"354.9","","","39","","","",36,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16358",38,68478,101337,549,2013,74,"C",0,237,236,163,8,29,55,37,67.3,"382.4","","","76","","","",37,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16359",38,68478,101337,549,2013,74,"C",0,237,236,163,8,32,55,36,65.5,"419.5","","","89","","","",36,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16385",38,68478,101337,549,2013,78,"C",0,237,236,37,7,7,74,13,17.6,"339.2","","","46","","","",13,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16386",38,68478,101337,549,2013,78,"C",0,237,236,37,7,8,74,13,17.6,"354.8","","","62","","","",13,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16387",38,68478,101337,549,2013,78,"C",0,237,236,37,8,29,55,11,20,"397.5","","","82","","","",11,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16422",38,68478,101337,549,2013,90,"C",0,237,236,25,8,29,55,12,21.8,"383.9","","","75","","","",12,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16423",38,68478,101337,549,2013,90,"C",0,237,236,25,8,7,55,11,20,"365.3","","","64","","","",11,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16424",38,68478,101337,549,2013,90,"C",0,237,236,25,8,9,55,11,20,"355.4","","","36","","","",11,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16425",38,68478,101337,549,2013,90,"C",0,237,236,25,8,32,55,11,20,"455.8","","","100","","","",11,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16434",38,68478,101337,549,2013,91,"C",0,237,236,66,6,8,74,17,23,"371.7","","","53","","","",17,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16435",38,68478,101337,549,2013,91,"C",0,237,236,66,6,7,74,17,23,"365.8","","","65","","","",17,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16436",38,68478,101337,549,2013,91,"C",0,237,236,66,7,7,74,32,43.2,"343.3","","","47","","","",32,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16437",38,68478,101337,549,2013,91,"C",0,237,236,66,7,8,74,31,41.9,"354.0","","","61","","","",31,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16449",38,68478,101337,549,2013,92,"C",0,237,236,115,5,32,34,12,35.3,"408.4","","","75","","","",12,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16450",38,68478,101337,549,2013,92,"C",0,237,236,115,5,8,34,12,35.3,"427.7","","","75","","","",12,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16451",38,68478,101337,549,2013,92,"C",0,237,236,115,5,7,34,12,35.3,"390.8","","","83","","","",12,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16452",38,68478,101337,549,2013,92,"C",0,237,236,115,6,7,74,39,52.7,"357.0","","","54","","","",39,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16453",38,68478,101337,549,2013,92,"C",0,237,236,115,6,8,74,39,52.7,"346.4","","","38","","","",39,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16454",38,68478,101337,549,2013,92,"C",0,237,236,115,7,8,74,26,35.1,"371.5","","","77","","","",26,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16455",38,68478,101337,549,2013,92,"C",0,237,236,115,7,7,74,26,35.1,"356.4","","","58","","","",26,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16456",38,68478,101337,549,2013,92,"C",0,237,236,115,8,7,55,29,52.7,"370.4","","","72","","","",29,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16457",38,68478,101337,549,2013,92,"C",0,237,236,115,8,29,55,30,54.5,"394.0","","","80","","","",30,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16458",38,68478,101337,549,2013,92,"C",0,237,236,115,8,9,55,29,52.7,"364.7","","","48","","","",29,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16459",38,68478,101337,549,2013,92,"C",0,237,236,115,8,32,55,29,52.7,"422.7","","","86","","","",29,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16489",38,68478,101337,549,2013,99,"C",0,237,236,206,5,32,34,26,76.5,"397.2","","","84","","","",25,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16490",38,68478,101337,549,2013,99,"C",0,237,236,206,5,8,34,26,76.5,"412.0","","","81","","","",26,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16491",38,68478,101337,549,2013,99,"C",0,237,236,206,5,7,34,26,76.5,"375.8","","","69","","","",26,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16492",38,68478,101337,549,2013,99,"C",0,237,236,206,6,8,74,62,83.8,"364.7","","","52","","","",62,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16493",38,68478,101337,549,2013,99,"C",0,237,236,206,6,7,74,62,83.8,"365.6","","","61","","","",62,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16494",38,68478,101337,549,2013,99,"C",0,237,236,206,7,8,74,69,93.2,"361.4","","","68","","","",69,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16495",38,68478,101337,549,2013,99,"C",0,237,236,206,7,7,74,69,93.2,"349.1","","","55","","","",69,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16496",38,68478,101337,549,2013,99,"C",0,237,236,206,8,32,55,49,89.1,"437.6","","","92","","","",49,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16497",38,68478,101337,549,2013,99,"C",0,237,236,206,8,9,55,49,89.1,"370.3","","","51","","","",49,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16498",38,68478,101337,549,2013,99,"C",0,237,236,206,8,7,55,49,89.1,"368.7","","","71","","","",49,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16499",38,68478,101337,549,2013,99,"C",0,237,236,206,8,29,55,49,89.1,"392.8","","","80","","","",49,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16508",38,68478,101337,549,2013,111,"C",0,237,236,40,8,9,55,11,20,"369.8","","","36","","","",11,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16509",38,68478,101337,549,2013,111,"C",0,237,236,40,8,32,55,11,20,"436.3","","","91","","","",11,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16510",38,68478,101337,549,2013,111,"C",0,237,236,40,8,29,55,11,20,"404.5","","","91","","","",11,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16511",38,68478,101337,549,2013,111,"C",0,237,236,40,8,7,55,11,20,"376.5","","","91","","","",11,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16601",38,68478,101337,549,2013,180,"C",0,237,236,197,5,7,34,21,61.8,"370.4","","","71","","","",21,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16602",38,68478,101337,549,2013,180,"C",0,237,236,197,5,32,34,21,61.8,"390.2","","","80","","","",20,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16603",38,68478,101337,549,2013,180,"C",0,237,236,197,5,8,34,21,61.8,"393.4","","","71","","","",21,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16604",38,68478,101337,549,2013,180,"C",0,237,236,197,6,8,74,60,81.1,"357.6","","","47","","","",60,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16605",38,68478,101337,549,2013,180,"C",0,237,236,197,6,7,74,60,81.1,"361.0","","","55","","","",60,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16606",38,68478,101337,549,2013,180,"C",0,237,236,197,7,7,74,62,83.8,"347.0","","","52","","","",62,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16607",38,68478,101337,549,2013,180,"C",0,237,236,197,7,8,74,61,82.4,"358.8","","","66","","","",61,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16608",38,68478,101337,549,2013,180,"C",0,237,236,197,8,9,55,40,72.7,"359.0","","","45","","","",40,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16609",38,68478,101337,549,2013,180,"C",0,237,236,197,8,29,55,41,74.5,"383.5","","","73","","","",41,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16610",38,68478,101337,549,2013,180,"C",0,237,236,197,8,32,55,40,72.7,"419.8","","","88","","","",40,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16611",38,68478,101337,549,2013,180,"C",0,237,236,197,8,7,55,40,72.7,"364.0","","","65","","","",40,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16624",38,68478,101337,549,2013,200,"C",0,237,236,131,5,7,34,11,32.4,"377.3","","","73","","","",11,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16625",38,68478,101337,549,2013,200,"C",0,237,236,131,5,32,34,11,32.4,"397.1","","","80","","","",10,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16626",38,68478,101337,549,2013,200,"C",0,237,236,131,5,8,34,11,32.4,"402.2","","","82","","","",11,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16627",38,68478,101337,549,2013,200,"C",0,237,236,131,6,8,74,43,58.1,"354.3","","","44","","","",43,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16628",38,68478,101337,549,2013,200,"C",0,237,236,131,6,7,74,43,58.1,"358.1","","","53","","","",43,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16629",38,68478,101337,549,2013,200,"C",0,237,236,131,7,7,74,41,55.4,"351.5","","","56","","","",41,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16630",38,68478,101337,549,2013,200,"C",0,237,236,131,7,8,74,41,55.4,"360.2","","","68","","","",41,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16631",38,68478,101337,549,2013,200,"C",0,237,236,131,8,9,55,26,47.3,"358.1","","","42","","","",26,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16632",38,68478,101337,549,2013,200,"C",0,237,236,131,8,32,55,26,47.3,"419.4","","","88","","","",26,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16633",38,68478,101337,549,2013,200,"C",0,237,236,131,8,29,55,27,49.1,"375.1","","","70","","","",27,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16634",38,68478,101337,549,2013,200,"C",0,237,236,131,8,7,55,26,47.3,"362.6","","","54","","","",26,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16660",38,68478,101337,549,2013,204,"C",0,237,236,35,7,7,74,13,17.6,"339.2","","","46","","","",13,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16661",38,68478,101337,549,2013,204,"C",0,237,236,35,7,8,74,13,17.6,"354.8","","","62","","","",13,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16662",38,68478,101337,549,2013,204,"C",0,237,236,35,8,29,55,11,20,"397.5","","","82","","","",11,"KIPP Bayview Academy","San Francisco Unified","San Francisco",94124
"16726",38,68478,101352,551,2013,1,"C",0,337,336,336,5,7,91,84,92.3,"359.0","24","36","60","25","10","6",84,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16727",38,68478,101352,551,2013,1,"C",0,337,336,336,5,8,91,84,92.3,"413.1","35","50","85","10","4","2",84,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16728",38,68478,101352,551,2013,1,"C",0,337,336,336,5,32,91,84,92.3,"373.8","31","35","65","25","5","5",84,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16729",38,68478,101352,551,2013,1,"C",0,337,336,336,6,8,86,78,90.7,"389.7","32","38","71","23","6","0",78,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16730",38,68478,101352,551,2013,1,"C",0,337,336,336,6,7,86,76,88.4,"371.4","26","45","71","26","1","1",76,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16731",38,68478,101352,551,2013,1,"C",0,337,336,336,7,7,82,80,97.6,"364.3","15","50","65","31","3","1",80,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16732",38,68478,101352,551,2013,1,"C",0,337,336,336,7,8,82,80,97.6,"413.6","43","46","89","11","0","0",80,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16733",38,68478,101352,551,2013,1,"C",0,337,336,336,8,32,78,74,94.9,"451.7","73","19","92","7","1","0",74,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16734",38,68478,101352,551,2013,1,"C",0,337,336,336,8,9,78,74,94.9,"399.0","31","49","80","14","7","0",74,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16735",38,68478,101352,551,2013,1,"C",0,337,336,336,8,7,78,74,94.9,"371.7","35","26","61","36","1","1",74,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16736",38,68478,101352,551,2013,1,"C",0,337,336,336,8,29,78,76,97.4,"383.0","33","42","75","21","3","1",76,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16749",38,68478,101352,551,2013,3,"C",0,337,336,158,5,7,91,40,44,"356.7","","","58","","","",40,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16750",38,68478,101352,551,2013,3,"C",0,337,336,158,5,32,91,40,44,"374.1","","","68","","","",40,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16751",38,68478,101352,551,2013,3,"C",0,337,336,158,5,8,91,40,44,"404.8","","","85","","","",40,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16752",38,68478,101352,551,2013,3,"C",0,337,336,158,6,8,86,37,43,"395.5","","","78","","","",37,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16753",38,68478,101352,551,2013,3,"C",0,337,336,158,6,7,86,36,41.9,"377.3","","","83","","","",36,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16754",38,68478,101352,551,2013,3,"C",0,337,336,158,7,7,82,36,43.9,"366.9","","","64","","","",36,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16755",38,68478,101352,551,2013,3,"C",0,337,336,158,7,8,82,36,43.9,"419.3","","","86","","","",36,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16756",38,68478,101352,551,2013,3,"C",0,337,336,158,8,32,78,31,39.7,"456.8","","","94","","","",31,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16757",38,68478,101352,551,2013,3,"C",0,337,336,158,8,9,78,31,39.7,"387.3","","","77","","","",31,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16758",38,68478,101352,551,2013,3,"C",0,337,336,158,8,7,78,31,39.7,"363.4","","","61","","","",31,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16759",38,68478,101352,551,2013,3,"C",0,337,336,158,8,29,78,32,41,"384.2","","","69","","","",32,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16772",38,68478,101352,551,2013,4,"C",0,337,336,177,5,7,91,44,48.4,"361.2","","","61","","","",44,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16773",38,68478,101352,551,2013,4,"C",0,337,336,177,5,8,91,44,48.4,"420.7","","","84","","","",44,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16774",38,68478,101352,551,2013,4,"C",0,337,336,177,5,32,91,44,48.4,"373.5","","","64","","","",44,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
"16775",38,68478,101352,551,2013,4,"C",0,337,336,177,6,8,86,41,47.7,"384.4","","","63","","","",41,"KIPP S.F. Bay Academy","San Francisco Unified","San Francisco",94115
